id,name,phone_number,places,type,sponsor_id,sponsor_name,street,zip_code,lat,lon,planning_area_id
6121750,hisa Kita Derfflingerstraße,+493077006134,65,Reguläre Einrichtung,1179,hisa gemeinnützige Gesellschaft mit beschränkter Haftung (hisa gGmbH),Derfflingerstr. 32,12249,52.4291250,13.3384596,06200314
6121760,SpIn Kita,+493052662495,41,Reguläre Einrichtung,8260,SpIn-Kita gGmbH,Ostpreußendamm 58,12207,52.4238723,13.3137574,06200421
6121770,Kita Grashüpferchen,+493055621104,92,Reguläre Einrichtung,8265,Kita Grashüpferchen gemeinnützige GmbH,Kaiser-Wilhelm-Str. 116,12247,52.4401599,13.3508534,06200313
6121780,Kleine Zwergenparade,+49307586485,24,Reguläre Einrichtung,8292,Zwergenfamilie gGmbH,Breite Str. 1,12167,52.4541940,13.3278466,06100207
6121790,Kita Zauberzwerge,+493079746555,32,Reguläre Einrichtung,7499,Infantarius Kindergärten gGmbH,Ahornstr. 20,12163,52.4613670,13.3205975,06100102
6121800,el caracol bilingualer Kindergarten,+49308731502,55,Reguläre Einrichtung,649,el caracol bilingualer Kindergarten Spanisch / Deutsch gGmbH,Grunewaldstr. 46,12165,52.4588748,13.3146693,06100101
6121810,Kita Sonnenblume Saaleckplatz,+493077059930,25,Reguläre Einrichtung,1349,Kita Sonnenblume gGmbH,Saaleckplatz 2,12209,52.4168062,13.3236324,06200423
6121830,Eltern-Kind-Gruppe,+4930779909014,18,Reguläre Einrichtung,8354,Evangelische Dorfkirchengemeinde Lankwitz,Alt-Lankwitz 15,12247,52.4394455,13.3537814,06200311
6121840,Lemmis Kreativ-Kita,+493051305538,40,Reguläre Einrichtung,8425,Kreativ-Kitas Berlin Süd gUG (haftungsbeschränkt),Gravelottestr. 10,12167,52.4475878,13.3275685,06100206
6121850,Montessori-Kinderladen Mauersegler,+493097894989,22,Reguläre Einrichtung,1197,Montessori-Kinderladen-Mitte e. V.,Lankwitzer Str. 10,12209,52.4294831,13.3320299,06200314
6121860,Kita Tautropfen,+4930206229980,74,Reguläre Einrichtung,155,AWO pro:mensch gGmbH,Steglitzer Damm 69A,12169,52.4501837,13.3484908,06100204
6121880,Kita Benjamin Blume,+493076725049,37,Reguläre Einrichtung,8426,Kita Benjamin Blume gUG (haftungsbeschränkt),Kaiser-Wilhelm-Str. 20,12247,52.4309514,13.3360506,06200314
6121890,KiWi Kita Bühne,+493083193001,133,Reguläre Einrichtung,8620,KiWi Kita gemeinnützige UG (haftungsbeschränkt),Fahrenheitstr. 32,12207,52.4130718,13.3133682,06200419
6121900,Kinder in Lichterfelde,+493089040503,50,Reguläre Einrichtung,8186,One World Kinder gGmbH,Hindenburgdamm 55,12203,52.4456838,13.3156835,06300630
6121910,Cardelinas,+493049085193,42,Reguläre Einrichtung,8179,tuKita gemeinnützige UG (haftungsbeschränkt),Leydenallee 90,12167,52.4537786,13.3239077,06100207
6121930,Kita Sternenlichter,+493091428708,101,Reguläre Einrichtung,8315,SBH Nordost GmbH,Celsiusstr. 69,12207,52.4120791,13.3139986,06200419
6121940,Kita Multitalent Heesestraße,+493098377580,25,Reguläre Einrichtung,8503,Kita Multitalent gGmbH,Heesestr. 9,12169,52.4567101,13.3271051,06100208
6121950,Kita Scheelestraße 83,+493091428961,148,Reguläre Einrichtung,1209,CJD Berlin-Brandenburg im CJD e.V.,Scheelestr. 83,12209,52.4129748,13.3243791,06200423
6121960,Kita Villa mima,+493017673879810,90,Reguläre Einrichtung,8471,Kita mima GmbH,Hildburghauser Str. 116,12209,52.4168759,13.3376114,06200422
6121970,Naturdetektive Kita Dessauer,+493075444600,46,Reguläre Einrichtung,8747,Naturdetektive gUG (haftungsbeschränkt),Dessauerstr. 28,12249,52.4266673,13.3400302,06200314
6121990,Noctiluca,+493098399625,24,Reguläre Einrichtung,8861,KiMo gemeinnützige UG,Hindenburgdamm 100,12203,52.4391513,13.3158488,06300633
6122000,Zehlendorfer Teddys,+493022326082,75,Reguläre Einrichtung,8733,GKJ-Berlin gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH,Teltower Damm 188,14167,52.4169723,13.2652274,06300528
6122010,Die kleinen Grünschnäbel III,+493015772770014,36,Reguläre Einrichtung,8459,Die kleinen Grünschnäbel UG (haftungsbeschränkt),Hortensienstr. 29,12203,52.4479418,13.3062618,06300629
6122030,Kita JuliKinder,+493044323410,40,Reguläre Einrichtung,8246,JuLi Kinder UG (haftungsbeschränkt),Borstellstr. 36,12167,52.4474298,13.3452211,06100205
6122040,Kita Blütezeit,+493021458050,165,Reguläre Einrichtung,9102,Blütezeit gGmbH,Kelchstr. 23,12169,52.4508630,13.3575615,06100204
6122050,Kita Nusshütte Goerzallee,+49302896836,25,Reguläre Einrichtung,8864,CeFi - Bildung und Verständigung gGmbH,Goerzallee 141,12207,52.4197766,13.2955032,06300631
6122060,Kita Bethel Lichterfelde,+493091489527,100,Reguläre Einrichtung,9148,Kita Bethel Berlin gemeinnützige GmbH,Boothstr. 33,12207,52.4330149,13.3287176,06200421
6122070,El Mundo de los Ninos gGmbH,+493015217290553,90,Reguläre Einrichtung,8701,El mundo de los ninos gGmbH,Jungfernstieg 4C,12207,52.4300152,13.3274352,06200421
6122080,Kita Milchbartpiraten Babies,,35,Reguläre Einrichtung,7909,J. KERSTEN Betriebs-gGmbH,Ingridpfad 19,12249,52.4322196,13.3413308,06200314
7110010,Kita am Park,+493085072810,200,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Freiherr-vom-Stein-Str. 15,10825,52.4835060,13.3410382,07200308
7110020,Humanistische Kita Friedenauer Strolche,+493085077289,180,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Sponholzstr. 16,12159,52.4721285,13.3401440,07300618
7110030,Kita Fregestr.,+493085073940,140,Reguläre Einrichtung,107,Orte für Kinder GmbH,Fregestr. 21,12159,52.4682116,13.3367257,07300618
7110040,Kita Fri-Willi/Kitas Süd-West,+4930290276060,102,Reguläre Einrichtung,123,Kindertagesstätten Berlin Süd-West,Friedrich-Wilhelm-Platz 12,12161,52.4720151,13.3292161,07300517
7110050,Kita Frankenstraße,+493023627570,160,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,Frankenstr. 8,10781,52.4935692,13.3504480,07100204
7110080,Kita am Lassenpark/Kitas Süd-West,+4930290276070,65,Reguläre Einrichtung,123,Kindertagesstätten Berlin Süd-West,Hauptstr. 43,10827,52.4835877,13.3504842,07200409
7110090,Kita Fehlerstraße/Kitas Süd-West,+4930290276050,150,Reguläre Einrichtung,123,Kindertagesstätten Berlin Süd-West,Fehlerstr. 2,12161,52.4767992,13.3256422,07300515
7110100,Kita Hochkirchstraße,+493078001901,95,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Hochkirchstr. 15,10829,52.4896906,13.3691388,07100206
7110110,Kita Freiherr-vom-Stein-Straße,+493081487801,90,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Freiherr-vom-Stein-Str. 13,10825,52.4828901,13.3391218,07200308
7110140,Kita Haus der Kinder,+493023006994,134,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Kurmärkische Str. 2,10783,52.4997020,13.3591700,07100103
7110150,BOOT-Kita Sonneninsel,+493044721865,155,Reguläre Einrichtung,1277,Gemeinnützige BOOT GmbH,Leberstr. 69,10829,52.4805221,13.3615758,07200413
7110160,Kita Neue Steinmetzstraße,+493077326162,79,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,Neue Steinmetzstr. 1,10827,52.4910638,13.3620590,07100206
7110170,Kita Prellerweg/Kitas Süd-West,+4930290276140,132,Reguläre Einrichtung,123,Kindertagesstätten Berlin Süd-West,Prellerweg 5,12157,52.4593026,13.3499732,07300619
7110180,Kita Lindenhof,+493075517880,28,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Reglinstr. 29,12105,52.4580014,13.3631642,07400822
7110190,Kita Rosenheimer Straße,+493021963230,80,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,Rosenheimer Str. 20B,10779,52.4903871,13.3417558,07200307
7110210,"IB-Kita, Internationaler Bund",+493085506700,100,Reguläre Einrichtung,8377,Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH),Vorarlberger Damm 17,12157,52.4710160,13.3467318,07300619
7110250,Kita Bülowstraße,+493023630630,130,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,Bülowstr. 35,10783,52.4966291,13.3646482,07100205
7110270,Kita Ebersstr. 19/Kitas Süd-West,+4930290276040,153,Reguläre Einrichtung,123,Kindertagesstätten Berlin Süd-West,Ebersstr. 19,10827,52.4813760,13.3534637,07200410
7110280,Kita Vorbergstraße,+493078894310,153,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Vorbergstr. 15,10823,52.4887457,13.3570548,07200409
7110290,Kita Barbarossastraße des Pestalozzi-Fröbel-Hauses,+493021730261,70,Reguläre Einrichtung,100,Pestalozzi-Fröbel-Haus Stiftung des öffentlichen Rechts,Barbarossastr. 64,10781,52.4919101,13.3522364,07100204
7110300,Kita Belziger Straße des Pestalozzi-Fröbel-Hauses,+49307819411,106,Reguläre Einrichtung,100,Pestalozzi-Fröbel-Haus Stiftung des öffentlichen Rechts,Belziger Str. 14,10823,52.4880147,13.3551761,07200409
7110330,Kita Perelsplatz des Pestalozzi-Fröbel-Hauses,+49308513500,78,Reguläre Einrichtung,100,Pestalozzi-Fröbel-Haus Stiftung des öffentlichen Rechts,Perelsplatz 5,12159,52.4761780,13.3339883,07300517
7110340,Kita Rheingaustraße des Pestalozzi-Fröbel-Hauses,+49308213007,54,Reguläre Einrichtung,100,Pestalozzi-Fröbel-Haus Stiftung des öffentlichen Rechts,Rheingaustr. 28,12161,52.4681058,13.3212184,07300516
7110350,Ev. Kita Königin-Luise,+49307841335,90,Reguläre Einrichtung,8758,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),Cheruskerstr. 28,10829,52.4820284,13.3588705,07200413
7110360,Ev. Kindertagesstätte Alt-Schöneberg,+49307846764,70,Reguläre Einrichtung,8758,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),Dominicusstr. 21A,10823,52.4828252,13.3480312,07200409
7110370,Kita Paul und Anna/Ev. Kg Zum Guten Hirten,+49308515515,65,Reguläre Einrichtung,459,Ev. Kirchengemeinde Zum Guten Hirten,Goßlerstr. 3,12161,52.4710190,13.3271867,07300516
7110380,Kita Nathanael/ Ev. Kirchengem. Philippus-Nathanael,+49308551858,78,Reguläre Einrichtung,460,Ev. Kirchengem. Philippus-Nathanael,Grazer Platz 4,12157,52.4667013,13.3450710,07300619
7110390,Ev. Kita Silas,+49307814457,47,Reguläre Einrichtung,8758,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),Großgörschenstr. 10,10827,52.4913481,13.3653877,07100206
7110400,Ev. Kita Apostel-Paulus,+49307815121,36,Reguläre Einrichtung,8758,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),Klixstr. 2,10823,52.4891710,13.3509204,07200409
7110410,Kita Philippus/ Ev. Kirchengem. Philippus-Nathanael,+49308527634,75,Reguläre Einrichtung,460,Ev. Kirchengem. Philippus-Nathanael,Stierstr. 17,12159,52.4744639,13.3366489,07300517
7110420,Kath. Kita St. Norbert,+4930259365136,70,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Dominicusstr. 19A,10823,52.4827036,13.3473112,07200409
7110430,Kath. Kita St. Matthias,+49302151212,70,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Hohenstaufenstr. 3,10781,52.4950177,13.3529688,07100102
7110440,Kath. Kita St. Elisabeth,+4930259365111,50,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Kolonnenstr. 40,10829,52.4852879,13.3655697,07200414
7110450,Kath. Kita St. Konrad,+4930259365124,50,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Rubensstr. 74,12157,52.4685515,13.3432628,07300619
7110460,Kita Villa Anna-Vorschule-,+49308514406,40,Reguläre Einrichtung,961,Schöneberger Vorschulerziehung e. V.,Niedstr. 30,12159,52.4723363,13.3314552,07300517
7110470,Waldorfkindergarten Friedenau,+493085074763,60,Reguläre Einrichtung,1261,Elterninitiative für Waldorfpädagogik in Schöneberg e.V.,Sieglindestr. 1,12159,52.4770242,13.3298583,07300517
7110550,EKT - Wilde Tiger e.V.,+49307534902,20,Reguläre Einrichtung,1071,Wilde Tiger e. V.,Bessemerstr. 86,12103,52.4608193,13.3663540,07400822
7110560,Kita Crellestraße/Kitas Süd-West,+4930290276020,133,Reguläre Einrichtung,123,Kindertagesstätten Berlin Süd-West,Crellestr. 16B,10827,52.4873104,13.3609244,07200411
7110570,EKT - Verein zur Förderung vorschulischer Erziehung,+49307881317,65,Reguläre Einrichtung,1048,Verein zur Förderung vorschulischer Erziehung e. V.,Brunhildstr. 15,10829,52.4866388,13.3624855,07200414
7110580,EKT - Bülowstr.,+49302156102,16,Reguläre Einrichtung,552,Eltern-Initiativ-Kindertagesstätte Bülowstrasse e.V.,Bülowstr. 52,10783,52.4944257,13.3671414,07100205
7110590,EKT - Die Meckerbeine,+49301776544505,15,Reguläre Einrichtung,584,die Meckerbeine e.V.,Cheruskerstr. 17,10829,52.4811766,13.3592336,07200413
7110600,EKT Großstadtpflänzchen,+49308558600,25,Reguläre Einrichtung,658,Eltern-Initiativ-Kindertagesstätte Großstadtpflänzchen e.V.,Cranachstr. 39,12157,52.4643716,13.3428192,07300619
7110620,EKT Zappzarapp,+49307844463,17,Reguläre Einrichtung,1083,EIKITA ZAPPZARAPP - Eltern-Initiativ-Kindertagesstätte e.V.,Ebersstr. 12,10827,52.4831414,13.3558822,07200410
7110640,Kinderladen Stadtmäuse,+49307828919,24,Reguläre Einrichtung,996,Stadtmäuse e. V.,Ebersstr. 18,10827,52.4816095,13.3538953,07200410
7110680,EKT - Rübezahl,+49307828600,17,Reguläre Einrichtung,571,"Elterninitiativkindergarten ""Rübezahl"" e. V.",Feurigstr. 53,10827,52.4834987,13.3545478,07200410
7110710,EKT - Murkel,+49302166990,15,Reguläre Einrichtung,865,Elterninitiativ-Kindertagesstätte Murkel e. V.,Mansteinstr. 6,10783,52.4923315,13.3664825,07100206
7110720,EKT Feuerkäfer,+49302166657,15,Reguläre Einrichtung,620,Feuerkäfer e.V. - Verein zur Förderung frühkindlicher Sozialisation,Frankenstr. 15,10781,52.4932907,13.3527844,07100204
7110730,EKT Konfetti,+49302157366,16,Reguläre Einrichtung,799,Eltern-Initiativ-Kindertagesstätte Konfetti e. V.,Gleditschstr. 40,10781,52.4931927,13.3549166,07100204
7110740,Kita Goebenstraße 8,+493078704050,15,Reguläre Einrichtung,1264,Stadtteilverein Schöneberg e.V.,Goebenstr. 8,10783,52.4936292,13.3639611,07100206
7110760,EKT - Brei nach Neun,+49307828319,20,Reguläre Einrichtung,550,Brei nach Neun e. V.,Leuthener Str. 8,10829,52.4809442,13.3627736,07200413
7110770,Kindertagesstätte Viktoria-Luise-Platz,+49302118686,55,Reguläre Einrichtung,8758,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),Viktoria-Luise-Platz 1,10777,52.4958988,13.3431100,07100101
7110800,EKT - Lilo Leopard,+49307815168,12,Reguläre Einrichtung,827,Lilo Leopard e. V.,Gotenstr. 71,10829,52.4829589,13.3604853,07200413
7110810,Kita Sponholzstraße,+493081006825,45,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Sponholzstr. 15,12159,52.4724522,13.3401422,07300618
7110820,Kita Gustav-Müller-Platz 2,+493078704050,24,Reguläre Einrichtung,1264,Stadtteilverein Schöneberg e.V.,Gustav-Müller-Platz 2,10829,52.4832960,13.3621649,07200413
7110850,Kinderladen Pusteblume,+49307820270,20,Reguläre Einrichtung,913,KINDERLADEN PUSTEBLUME e. V.,Geßlerstr. 8,10829,52.4859713,13.3671438,07200414
7110860,EKT Harrys Kid's Club,+49308550741,26,Reguläre Einrichtung,663,Harrys Kid's Club - Lückeprojekt e.V.,Peter-Vischer-Str. 12,12157,52.4646163,13.3428924,07300619
7110870,EKT - Kindergruppe Bunte Knospe,+49307846400,16,Reguläre Einrichtung,726,Kindergruppe Bunte Knospe e. V.,Gustav-Müller-Platz 5,10829,52.4837313,13.3629558,07200413
7110900,EKT - Knuddelmuddel,+49302141514,18,Reguläre Einrichtung,796,Knuddelmuddel e.V.,Ansbacher Str. 63,10777,52.4966901,13.3395917,07100101
7110910,EKT - Trotzköpfchen,+49308526126,16,Reguläre Einrichtung,1024,Trotzköpfchen e.V.,Hedwigstr. 12,12159,52.4715658,13.3387429,07300618
7110930,Kinder- und Schülerladen Manno,+49302151727,38,Reguläre Einrichtung,1033,Kinderladen Manno e.V.,Hohenstaufenstr. 10A,10781,52.4947894,13.3502638,07100102
7110970,Trolle Schöneberg,+49302152101,20,Reguläre Einrichtung,1046,Trolle Schöneberg e.V.,Kyffhäuserstr. 19,10781,52.4930994,13.3518959,07100204
7110990,EKT - Berliner Malbüro,+49308529041,15,Reguläre Einrichtung,541,Berliner Malbüro e.V.,Mainauer Str. 6,12161,52.4758593,13.3258752,07300515
7111000,Ei-Kita Humpty Dumpty,+49307812190,25,Reguläre Einrichtung,685,Ei-Kita Humpty Dumpty e.V.,Wartburgstr. 6,10823,52.4875183,13.3503327,07200409
7111020,EKT - Friedenauer Elterninitiative,+49308551054,22,Reguläre Einrichtung,638,Friedenauer Elterninitiative für eine Kindertagesstätte e. V.,Menzelstr. 26,12157,52.4663701,13.3404314,07300619
7111030,EKT Nusskasper,,17,Reguläre Einrichtung,880,Gruppe-Nuß-Kasper e. V.,Merseburger Str. 4,10823,52.4876962,13.3526443,07200409
7111040,EKT - Abrakadabra,+49302117936,14,Reguläre Einrichtung,516,Abrakadabra e.V.,Motzstr. 63,10777,52.4947431,13.3393690,07100101
7111070,EKT - Milchzahn,+49308592320,20,Reguläre Einrichtung,852,Milchzahn e.V.,Bundesallee 76,12161,52.4710318,13.3280947,07300516
7111080,EKT Hauruck,+49308521081,15,Reguläre Einrichtung,667,Elterninitiativ-Kindertagesstätte Hauruck e.V.,Perelsplatz 10,12159,52.4752555,13.3330955,07300517
7111090,EKT - Frechdachs,,16,Reguläre Einrichtung,635,FRECHDACHS e.V.,Rosenheimer Str. 28,10781,52.4901771,13.3462194,07100204
7111100,EKT - Amtomokarasachmo,+49307826354,15,Reguläre Einrichtung,527,Eltern-Initiativ-Kindertagesstätte Amtomokarasachmo e. V.,Salzburger Str. 7,10825,52.4868755,13.3426185,07200307
7111110,Kita im Palasseum,+493078704050,45,Reguläre Einrichtung,1264,Stadtteilverein Schöneberg e.V.,Potsdamer Str. 170B,10783,52.4954533,13.3595992,07100103
7111120,EKT - Kraut und Rüben,+493055281195,15,Reguläre Einrichtung,802,Kraut und Rüben e.V.,Schwalbacher Str. 8,12161,52.4700316,13.3210803,07300516
7111140,Kinderladen Mäusebande,+49308518399,16,Reguläre Einrichtung,960,Schöneberger Eltern-Initiativ-Kindertagesstätte e. V.,Sieglindestr. 4,12159,52.4765463,13.3290607,07300517
7111150,EKT Sieglinde,+49308523466,18,Reguläre Einrichtung,975,Eltern-Initiativ-Kindertagesstätte Sieglinde e. V.,Bundesallee 140,12161,52.4766115,13.3288403,07300517
7111190,EKT Kleine Ungeheuer,+49307843347,18,Reguläre Einrichtung,791,"Eltern-Initiativ-Kindertagesstätte ""Kleine Ungeheuer"" e.V.",Vorbergstr. 2,10823,52.4888672,13.3577101,07200409
7111200,Kita Dachsbau,+49302142994,17,Reguläre Einrichtung,564,TÄKS e. V.,Münchener Str. 3,10777,52.4947130,13.3415783,07100101
7111230,Kita Hedwigstr.,+49308524088,85,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Hedwigstr. 13,12159,52.4715771,13.3381418,07300618
7111240,Kita Fuggerstaße,+493021964564,40,Reguläre Einrichtung,1287,KITA Fuggerstraße e.V.,Fuggerstr. 37,10777,52.4990767,13.3416056,07100101
7111260,Kita Lauterstr. 30,+49308524041,20,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Lauterstr. 30,12159,52.4745280,13.3355790,07300517
7111340,Heilsarmee Kita Volltreffer,+4930850729230,63,Reguläre Einrichtung,1222,Die Heilsarmee in Deutschland,Fregestr. 13,12159,52.4699492,13.3370768,07300618
7111350,Kita Karl-Schrader-Straße,+49302162041,75,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Karl-Schrader-Str. 9,10781,52.4916162,13.3514712,07100204
7111360,Kita an der HWR Berlin,+4930939398460,45,Reguläre Einrichtung,1256,studierendenWERK BERLIN,Badensche Str. 50,10825,52.4854670,13.3375814,07200308
7111370,Europa-Kindergarten Max und Moritz,+49307818820,88,Reguläre Einrichtung,7497,Europa-Kindergarten Max und Moritz gGmbH,Kärntener Str. 27,10827,52.4798430,13.3475907,07200308
7111380,Kita Riemenschneiderweg,+493079404994,134,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Riemenschneiderweg 12,12157,52.4686115,13.3489655,07300619
7111420,Kick Kinder- und Schülerladen,+493078704050,30,Reguläre Einrichtung,1264,Stadtteilverein Schöneberg e.V.,Monumentenstr. 3,10829,52.4881500,13.3651969,07200414
7111440,Kita Wilde 13,+49307822443,36,Reguläre Einrichtung,564,TÄKS e. V.,Fritz-Reuter-Str. 8,10827,52.4803631,13.3480763,07200308
7111450,Kita Rosas Turm,+4930789559732528521,56,Reguläre Einrichtung,564,TÄKS e. V.,Gustav-Müller-Platz 4,10829,52.4833774,13.3629837,07200413
7111460,EKT - Amsel,+493078710656,20,Reguläre Einrichtung,514,"Arbeiten mit Schülern, Eltern + Lehrern A.M.S.E.L. e.V.",Ebersstr. 40,10827,52.4787223,13.3462750,07200308
7111490,EKT - Rappelschlößchen,+49308220079,21,Reguläre Einrichtung,918,Rappelschlößchen e.V.,Schwalbacher Str. 10,12161,52.4700319,13.3223082,07300516
